FP1-F7 delta,FP1-F7 theta,FP1-F7 alpha,FP1-F7 beta,F7-T7 delta,F7-T7 theta,F7-T7 alpha,F7-T7 beta,T7-P7 delta,T7-P7 theta,T7-P7 alpha,T7-P7 beta,P7-O1 delta,P7-O1 theta,P7-O1 alpha,P7-O1 beta,FP1-F3 delta,FP1-F3 theta,FP1-F3 alpha,FP1-F3 beta,F3-C3 delta,F3-C3 theta,F3-C3 alpha,F3-C3 beta,C3-P3 delta,C3-P3 theta,C3-P3 alpha,C3-P3 beta,P3-O1 delta,P3-O1 theta,P3-O1 alpha,P3-O1 beta,FP2-F4 delta,FP2-F4 theta,FP2-F4 alpha,FP2-F4 beta,F4-C4 delta,F4-C4 theta,F4-C4 alpha,F4-C4 beta,C4-P4 delta,C4-P4 theta,C4-P4 alpha,C4-P4 beta,P4-O2 delta,P4-O2 theta,P4-O2 alpha,P4-O2 beta,FP2-F8 delta,FP2-F8 theta,FP2-F8 alpha,FP2-F8 beta,F8-T8 delta,F8-T8 theta,F8-T8 alpha,F8-T8 beta,T8-P8 delta,T8-P8 theta,T8-P8 alpha,T8-P8 beta,P8-O2 delta,P8-O2 theta,P8-O2 alpha,P8-O2 beta,FZ-CZ delta,FZ-CZ theta,FZ-CZ alpha,FZ-CZ beta,CZ-PZ delta,CZ-PZ theta,CZ-PZ alpha,CZ-PZ beta,P7-T7 delta,P7-T7 theta,P7-T7 alpha,P7-T7 beta,T7-FT9 delta,T7-FT9 theta,T7-FT9 alpha,T7-FT9 beta,FT9-FT10 delta,FT9-FT10 theta,FT9-FT10 alpha,FT9-FT10 beta,FT10-T8 delta,FT10-T8 theta,FT10-T8 alpha,FT10-T8 beta,label,file,type,C4-P4 theta vs delta,T8-P8 theta vs delta,P7-O1 theta vs delta,FT9-FT10 theta vs alpha,FT9-FT10 theta vs beta,FT9-FT10 theta vs delta,FT9-FT10 alpha vs beta,FT9-FT10 alpha vs delta,FT9-FT10 beta vs delta
253.0774019,186.3284125,28.8016944,1.092694318,593.3677532,705.1309297,70.13592242,12.4451654,620.8992243,188.691757,15.31500117,1.829206632,1190.707786,586.9295144,14.38260719,3.747783144,2156.458814,642.7670831,36.82239954,1.820112386,563.2082938,1351.085103,507.1917858,47.90863812,1171.356734,697.1214876,138.403211,5.094148759,1599.466736,657.6705154,54.03476708,3.558002167,2856.032047,471.2560187,40.1690872,3.470187105,2338.042611,1028.250929,66.47201401,5.104818122,2180.60879,499.0922182,68.01952032,4.182906047,1676.59247,778.7687865,43.19712237,2.242850061,248.0701685,62.29888189,14.86640423,0.904188284,388.9940778,224.5917697,19.34323089,1.497697114,1023.317564,322.2084285,17.38381756,2.035971404,253.0476296,172.6836874,28.83319178,2.947666736,912.8848596,1123.212121,235.4589736,9.44009252,1684.873576,513.8849976,79.99125721,7.025787683,618.793044,188.6914882,15.31496565,1.829206276,1162.244221,872.8108675,65.85107755,8.000311104,201.7587384,60.83864703,8.406534021,1.829060864,397.3169949,177.2628737,3.310489409,0.782615519,0,9,night,1088324.87803,329721.544153,698861.542629,511.442156049,111.277588301,12274.7286707,15.3760623797,1696.09169839,369.029012377
262.7091525,132.8233784,17.21059516,1.983772098,629.5278296,605.0004006,150.7996069,12.08078532,297.4118993,276.7273239,203.6380474,11.36910506,868.1027231,202.5443904,94.46510811,7.409173386,512.0357408,799.854692,207.0635935,9.947626211,851.3037571,2050.365403,1222.268438,35.42919713,409.5806544,873.1359742,489.9220201,50.00984759,1263.842155,841.2524263,523.3877168,20.28183844,957.1684985,489.2777161,94.2697635,3.230495148,733.3716458,778.2840502,554.4604803,40.26155846,891.0559162,489.1505098,279.9174989,28.39677982,2415.193303,579.1135235,67.94741495,10.04730976,595.0621393,161.3863664,9.718950911,2.733142639,446.0298521,99.64590755,48.27620068,3.691356043,567.4813261,223.8884799,29.80803308,6.152659076,963.6776799,168.3910231,37.65157072,6.018971304,1316.076109,2956.089766,1906.86765,88.98778906,577.293466,918.8652377,669.8081275,95.36281572,294.6026531,276.7282914,203.6380936,11.36910598,1180.415868,905.1743938,175.1775335,13.13473925,164.2523306,70.75487471,33.8355014,3.639724029,352.4929471,178.5666146,23.87592219,2.07662499,0,9,night,435860.45567,127052.531472,175829.336855,2394.02666231,257.528217651,11621.6530724,123.151887479,5557.55996197,597.833154504
176.3025805,26.65312256,5.290188664,1.031484618,557.553534,90.33544807,8.193851105,1.535935949,439.8017427,111.6862105,7.872635948,1.375516943,518.0734285,90.30935018,27.68205705,2.583097925,864.2162188,40.83568446,1.584200889,0.626115563,479.7267012,89.23268122,6.622705619,0.908023877,324.0088878,89.86044215,5.85478421,1.702362916,1969.305638,136.1716595,13.53439754,2.525168778,988.2207522,74.00641609,3.289089724,0.544983374,295.6242425,95.73643905,13.99780207,1.198191678,923.7070544,125.0182372,16.66704678,2.551524063,1005.758575,162.9369342,16.88485419,2.771874738,46.36093088,30.73844967,2.927572265,0.651114229,413.7587744,90.03967617,10.25577451,1.663258604,523.4355533,300.8917935,26.23706701,2.089789992,1058.004625,90.34249812,36.06901286,3.70660982,219.3835673,42.72687273,14.14155509,1.235532677,398.6406954,109.4923695,16.5309802,3.812618642,440.3174727,111.6864386,7.872639214,1.375517785,1430.405356,106.8138132,3.879357945,0.971999655,288.0737802,74.88836546,7.0259438,0.799096843,65.03102873,30.50248479,5.493639258,0.850337329,0,9,night,115480.22763,157497.462414,46786.8746734,526.161446996,59.8430564165,21573.3745311,5.61440950968,2023.99018994,230.198848309
246.4140467,89.92732269,3.802587569,1.244793826,2421.962257,1346.726023,79.33384876,12.70735058,992.3703818,612.4389847,127.261034,8.660232497,672.7386383,390.6927839,62.80673038,6.671598795,1810.218182,406.4749144,72.26920504,10.39152432,2133.869501,1196.910714,118.3587584,15.10941506,2164.194677,860.2460135,211.2709843,26.50021716,995.0625805,609.8750293,67.66493924,8.843376402,2467.193106,955.1607359,26.91920458,7.246899942,4406.974909,1991.018546,423.051688,58.56496022,3163.873383,1450.020486,385.5711949,30.5423031,3193.717074,1705.943216,93.4536971,15.62892214,454.1655488,220.4125591,6.78593941,2.639920898,361.6838893,232.1607053,29.16907635,9.750926907,745.0802215,391.7634246,103.0878384,9.557352641,962.8349094,805.1577835,42.87228599,7.422078345,3376.924337,1548.011398,356.2666943,42.50037224,4912.277834,2068.401568,240.9284511,43.36532833,987.1397603,612.4400093,127.2610442,8.660231128,2065.168816,1004.802448,88.47015033,11.91932866,119.0628171,133.8112615,32.21640609,2.494449973,586.9776125,228.0777677,14.29608124,3.959460601,0,9,night,4587681.22046,291895.179177,262834.131435,4310.9179399,333.785497636,15931.9457539,80.3622133014,3835.77606591,296.9962409
147.1322357,143.7723556,25.73356488,3.305208357,824.9188016,853.665531,230.39245,15.65291848,201.8579121,392.850201,200.5231118,9.473417901,490.7282831,641.1261581,70.65076923,5.634751717,1134.367099,748.8582452,300.0700866,16.02254114,955.8297875,3367.631139,1137.248815,63.35213894,265.3615119,1118.223968,639.5515418,113.9034318,1107.426772,1625.174998,389.1482747,14.23414618,1268.361833,227.3311356,44.42192449,6.688673544,552.2303539,391.2650849,179.1720741,21.98380844,551.5938159,197.6891463,113.269409,15.21533087,1490.721329,214.1151138,31.3977477,2.343521666,126.7666422,77.27089599,45.891555,1.71118553,492.4554761,64.97852284,17.54219158,3.01056751,449.6949381,234.1754353,39.87888861,7.34696969,734.5650706,116.302816,39.34608623,2.167098977,537.8048372,2119.573128,554.6776766,55.22812789,659.3512011,630.80474,346.9867358,94.92270364,203.9231203,392.8500259,200.5229198,9.473416699,1128.353518,956.6684551,307.6382476,11.7521722,134.822256,137.0892784,46.39464314,3.45451904,342.5434452,48.02095442,15.0860091,1.240284506,0,9,night,109044.11057,105307.507882,314618.738815,6360.20814969,473.577522413,18482.6857873,160.271178081,6255.03045445,465.746050368
482.0389786,85.52412473,55.19544515,2.190994836,979.9943745,404.7513593,237.4383159,9.80667159,864.6652829,585.162875,273.6558631,17.46657971,562.9024486,587.2371392,338.2346298,45.22369853,419.6930681,395.1059571,423.8651345,16.01557753,1953.279495,1428.66613,569.9790959,29.70104389,668.3925664,286.291203,244.0794743,39.58849746,1913.634475,538.7560919,503.5299631,37.86411492,714.3538488,393.8221086,63.36773268,6.097533558,1629.95611,581.3015761,579.2956452,24.58972804,1425.275253,912.4585041,366.7976177,11.92205517,762.9061495,625.6699429,149.8052769,14.64532103,370.4025581,128.28111,17.01241621,2.562539024,329.0829814,190.7545436,20.88925543,10.74439978,983.6007549,511.7299223,317.1506087,7.38770376,368.4391327,453.7048991,64.39088095,8.3583082,1723.255613,1085.577646,580.9537439,39.82272165,1626.220337,1212.133683,105.5056723,19.57560984,862.0762022,585.1643991,273.6559457,17.46657867,985.8177457,412.8433934,486.4575852,18.87201089,163.9507521,206.5417357,42.28232275,4.751027635,185.466318,139.4380025,21.75787373,5.314635122,0,9,night,1300504.52528,503337.937879,330557.223565,8733.06433021,981.285494092,33862.6729081,200.884483857,6932.2186154,778.934554006
111.6375871,31.29354107,14.17175111,1.69664121,621.3226018,222.8754278,26.74677001,3.650522524,188.9790959,179.1226301,17.28154841,4.935430393,432.0495147,208.4299685,19.36779946,2.866579697,963.7071971,367.7908756,38.79651876,3.423616385,605.7317647,303.8803221,73.75902841,5.754818897,1182.142948,497.6038131,125.0001783,12.79931987,630.1550061,245.6556107,17.48184895,2.786758045,840.3399221,261.5300563,8.588944371,1.981288138,1100.281393,492.7840372,91.99171278,18.61484215,1353.657583,550.4822098,41.84667416,6.723299317,866.0034611,211.9199855,18.46456853,3.530408823,66.47658595,38.64753429,6.366844689,0.780789378,468.6466782,122.7640801,13.93302592,4.265051447,373.8100991,139.3449838,25.53647222,3.397510841,256.1413474,140.3199718,22.26310415,1.4124743,706.7756292,632.2495703,149.7024934,8.197809197,1730.065414,743.4018062,127.8286091,7.630867469,188.4469584,179.1221163,17.28155805,4.935432845,635.0334703,193.428263,39.53650898,4.022938839,50.46794547,40.26421662,18.71562687,1.778078895,242.1773558,69.97500616,5.909721962,2.566248234,0,9,night,745164.417602,52088.5622034,90052.0667394,753.570054473,71.5929537957,2032.05228877,33.2778611442,944.539236312,89.7359887142
403.6200368,321.1352603,30.79983897,5.88280595,924.2381533,1286.554814,192.8294557,16.20949926,506.9448239,570.3624032,71.17123055,8.84782464,1006.612009,764.4046578,135.9319815,14.64518206,2083.639686,1226.168565,187.2733058,29.22504665,1612.051053,2886.078863,460.7999607,32.82153726,2212.737327,787.0518116,500.0752819,84.45442464,1518.611499,1696.243775,260.0605902,13.80096902,2098.323209,656.0701922,60.68827867,13.77884773,1781.250722,1225.426582,568.7927612,58.03243552,3145.988272,1166.08127,256.0569415,41.53569947,1290.477786,910.6079577,69.9451801,9.599985743,409.6610598,203.5822327,32.61786296,4.636252413,179.7516754,363.0342679,74.12660345,8.101597152,1152.928964,833.3567154,42.02331911,4.011003823,231.3658953,86.09862889,14.65451596,3.922550962,2886.649352,3396.103002,488.1200439,46.52590941,3856.62456,1543.826041,150.0580818,37.13746416,508.2813237,570.3630662,71.17129667,8.847822597,955.0466421,1082.221479,157.4430919,15.13549968,97.00417944,446.3564113,42.82343018,5.83519208,255.4879712,171.4148763,33.77873144,4.362372268,0,9,night,3668477.99962,960801.094529,769458.908277,19114.5126147,2604.57539607,43298.4374159,249.882940625,4154.05170542,566.038019595
339.3110308,37.77805949,38.12112432,2.530868772,805.8811451,1315.835844,175.1114117,26.8519175,753.5071957,245.5700333,52.34544119,8.731809225,987.5234985,833.5396165,211.1988904,14.35317824,2945.801908,1070.219974,118.3968463,6.802329046,725.4049888,1110.580203,364.0552095,34.30488738,4049.826961,1469.75639,175.6506411,19.01674614,1697.665302,1119.319373,271.1041189,18.44048454,2525.898075,466.9173377,138.9904286,8.555581766,1608.786869,1892.178433,700.7533912,62.50173619,4914.902558,1984.604858,243.4995354,48.13371997,2485.12203,661.3294548,97.48491123,12.1824569,345.4358684,215.7834521,44.97167778,2.283816352,321.522767,234.8191323,92.94583276,7.201089862,1773.140873,431.5539088,55.55757114,6.279833697,848.4125683,132.1507923,36.31142956,3.750777531,1761.292457,1881.420764,715.2393249,70.60932797,7009.157182,2033.154545,186.2492281,50.21442498,752.6485728,245.5706055,52.34545595,8.731806242,1513.232148,1335.810388,178.1146865,21.57361761,346.600255,151.4611453,21.02110763,3.817595331,478.0844261,143.0383513,31.2264954,5.002107759,0,9,night,9754139.4932,765205.874596,823139.958224,3183.88103711,578.217361125,52496.4715836,80.2500823407,7285.92126494,1323.17951521
238.7890349,59.5354049,16.75239748,2.409231518,477.953839,383.2132658,100.0518509,13.93150671,352.3937714,262.8320981,48.86836791,8.154806012,984.4947978,122.6018453,19.10491063,3.679782255,2217.695865,511.2410156,90.00299002,7.240863556,410.8005093,646.0122975,290.8601683,27.15568753,2336.623914,792.9139457,222.3316869,34.15049293,1029.455727,259.0751474,63.34925394,3.472882272,1498.175703,307.0567123,26.83541931,3.406466419,854.2213175,468.5657234,210.0693806,44.89294383,1658.848755,497.3575829,112.2066278,8.820433228,780.6608389,155.0477462,41.17576079,4.462297748,683.2603302,105.5500929,14.79971386,1.752996924,170.3597944,173.6127239,15.37521317,4.435524024,317.8623022,144.5235995,24.77690865,3.070413486,388.2538309,97.43192366,15.10117956,1.632141763,510.9396065,689.8166823,402.6533073,23.22666923,3105.402289,919.2096335,107.1953794,20.12439161,354.7224019,262.8323702,48.86838651,8.154809486,563.7857154,356.8246676,116.7803455,11.00450939,118.4920616,138.5465867,29.15799567,1.474076205,51.37331265,60.98829565,10.12817726,1.894444795,0,9,night,825041.007183,45938.6040593,120700.878899,4039.74077509,204.228226738,16416.6706857,42.9811076026,3454.99101906,174.666328486
71.54096317,14.78728066,3.887124519,1.368176152,284.7938567,272.5414563,46.52113983,4.815093025,175.3026914,97.61159117,14.74592446,1.770342303,428.191787,184.7102696,13.5709903,5.495500221,168.9704122,293.3076988,23.69428593,2.562623269,339.504055,664.2414531,92.59404607,6.57111497,496.7674877,436.0375354,58.44312297,12.38325947,460.59446,395.5723893,24.40549927,3.551166317,289.1466853,195.0495009,34.96289021,2.847552271,427.6132987,765.5461096,282.0301083,16.92224471,694.7075198,809.0218763,146.9735921,21.57666865,600.8390053,279.4358569,31.87809075,4.500054961,175.7941181,59.11447445,11.31206867,0.913164083,368.0181073,172.8798215,20.44206024,2.348260782,810.3522544,193.0382148,28.39247836,2.844351937,222.9495763,104.7455991,13.19529453,2.221361643,609.7119472,1447.796321,420.5082592,32.43476563,508.9276376,390.0874901,99.7800615,20.89281324,171.9088024,97.61118949,14.74595213,1.770344563,318.3733758,367.220206,31.36716654,4.321273626,232.3308811,37.2742431,13.49897317,2.176084764,155.858778,85.94955107,7.212510165,1.060492363,0,9,night,562033.581148,156428.952549,79091.4204173,503.164007539,81.1119124995,8659.95774176,29.3749098449,3136.22833053,505.571690568
98.47524846,109.1542248,5.283247195,0.992957833,296.3329715,227.390925,32.09516325,2.41313801,143.0929642,102.716929,32.15949498,2.033794527,239.4925215,254.1146402,30.59182515,2.928292471,1795.857698,165.273567,54.47419929,3.508138792,1027.355419,525.5136514,81.41812712,4.631690175,1819.180179,359.3173735,157.8250428,7.89652968,1418.33954,311.9105406,79.06094694,4.455877366,1557.420355,151.3794117,17.74046447,3.049741221,270.1611362,117.34856,66.3585863,14.16385048,1922.780478,514.1680653,107.728759,3.00487846,824.9197586,171.5980106,17.68013123,4.477645235,216.0562913,67.63931415,9.047546759,0.955713541,336.0402396,111.8766586,13.28877928,2.188806652,454.7441057,218.5442587,24.86008898,3.190107067,512.0369427,288.1052736,15.65309814,3.195333534,2483.780172,855.2665318,198.7860894,14.62442676,2075.475616,411.6060162,170.3933119,14.71430563,144.271423,102.7164936,32.15955276,2.033794868,400.7557659,268.0540244,42.44805633,2.263616906,68.9260528,52.2750409,8.941760652,1.176206564,77.69004659,51.55504726,5.398508363,0.92484474,0,9,night,988632.31837,99381.7134784,60858.5559316,467.430903801,61.4862462399,3603.1122292,10.5173575726,616.320266825,81.071275734
472.7009963,353.0432908,67.75484704,7.077865304,1722.868422,2941.280516,528.6774866,33.96770306,419.9753723,534.6726709,244.5462735,27.05149079,643.7054571,816.242416,168.3079141,23.74780529,8077.315823,3269.690845,155.1920699,12.43877963,2408.102441,4743.725025,733.585797,47.62163532,3650.128182,2334.889107,432.6883855,59.01076947,4124.992149,2519.57515,122.2080163,13.15165541,6714.523779,3453.335997,100.5076162,7.696959828,6008.116685,5503.120911,518.1495662,54.02433029,4905.37793,3453.721616,212.5202456,65.10718244,5106.620362,2672.658786,121.131269,15.21488328,591.8949888,494.5979652,35.86246017,1.818414754,1045.522052,774.4153488,31.08967577,7.406665503,970.3949583,673.272466,105.2434008,18.36378876,1268.28988,1037.245073,73.50696328,12.72583157,4238.296553,4469.080598,742.1242202,30.5472731,6965.299114,3675.752469,354.6798719,17.90520157,415.9460338,534.6729719,244.5462195,27.05149079,2668.888595,2842.73429,694.3144396,39.9752018,139.2983197,79.22481984,26.98867103,7.576336602,1511.226101,723.6370556,38.6314092,2.076780334,0,9,night,16941809.7915,653340.206569,525419.697496,2138.17260007,600.233902341,11035.8842822,204.475256164,3759.47652542,1055.37095814
120.3890585,162.4693649,31.3041662,1.3219792,488.8922349,263.6315536,69.41021422,4.693939393,294.8562629,217.1147527,59.46657225,6.569275045,830.8873559,307.2999345,152.4914864,7.248476235,400.9691313,100.8930839,38.52164745,1.799678817,544.6774238,548.9932194,65.04832231,4.91963938,1015.962992,574.7377081,81.31982746,10.3231508,996.1443795,482.0406225,119.9106352,6.5179507,679.8157759,341.9523979,73.11293614,6.427807981,837.660709,515.6337649,171.7683656,28.01205685,1369.303505,699.6236056,171.2906754,15.6754859,1055.358234,515.7151259,35.99903737,2.462442027,252.0694845,221.1592636,8.754541819,6.337620885,93.62803286,117.4052497,16.4177236,4.320598378,388.6673262,125.0356434,36.99011959,5.460343751,934.8420727,594.9795865,51.53904965,5.26951969,534.3214905,135.8183705,16.23409179,3.586057726,1820.804549,766.1863507,71.42655553,4.555552401,293.0466952,217.1135343,59.46654722,6.569273994,418.27989,366.1120637,161.5320865,8.663044729,518.9255574,305.3831389,15.02357125,4.474883855,192.1415158,118.4932456,7.647577301,1.816464976,0,9,night,957997.055329,48597.2692,255331.630045,4587.94534581,1366.55407785,158471.115574,67.2287364311,7796.11508504,2322.13159876
313.3702143,156.9207188,13.13966169,1.724204609,3250.313121,826.6985248,25.24974154,2.939298988,723.1080375,290.4923649,50.79311957,3.253245841,1401.925927,590.6713708,60.97701818,7.335631364,8880.621366,1203.824598,38.31822241,0.729295157,1778.982212,643.8585472,24.57333641,3.001358045,2945.920383,221.2606926,66.41872485,3.816269915,4393.980228,916.0206479,64.58694172,4.348583246,7968.978916,817.2819541,15.44088424,1.273560533,3314.96152,1410.856744,46.84424526,7.07473378,5990.868244,729.6376129,48.60139363,2.720945751,5538.004001,1013.275281,47.86566342,4.192536099,571.0951128,277.8283312,22.71295636,1.010563693,195.8372009,327.7991078,25.95639506,2.802530236,537.707849,422.4566921,44.16352573,2.796025198,1397.094955,364.1238633,33.45874668,3.157831446,1806.412398,781.0852141,183.6433193,11.61231605,5325.315289,563.373212,172.907244,15.69578115,729.030323,290.4914532,50.79314028,3.253247411,5252.628416,868.7322842,27.64757928,2.835996775,289.3113777,121.1154107,15.18636186,1.869336337,546.9702376,175.587888,17.69853743,1.739996735,0,9,night,4371162.80475,227158.279205,828077.509061,1839.30245371,226.405438192,35040.0663303,28.3884180517,4393.58727197,540.820271042
43.65445676,37.8700704,6.444410001,0.939216666,379.5515398,324.3152142,22.81564974,1.325383011,330.0084387,62.34670703,14.14737437,1.798293766,189.5267608,211.4925789,32.5345772,2.140124517,735.6775561,135.0076591,7.229910158,0.41040373,373.0604498,267.8450805,12.08385858,1.935302561,1445.32024,156.5893432,14.1837814,1.513123961,226.4359548,126.5793786,20.66908142,1.875601535,358.9840529,72.59163926,11.68919354,1.034448007,510.5953888,338.9410918,21.39972934,1.51149778,738.3156482,128.6247082,24.35731192,3.268584985,334.0369446,221.0812958,26.06894347,3.00737837,360.3623489,70.34075069,8.070928257,1.456575808,296.2657895,173.8485726,18.70889369,2.10920891,179.776779,165.3752611,31.53644686,4.081338773,302.5318117,143.5420968,9.01729271,1.893482584,667.2779408,294.387766,40.92259278,4.055403907,3253.33595,191.8485852,52.98231471,5.960261274,323.7303297,62.34678554,14.1473819,1.798295388,426.3641483,266.3577245,18.60844043,2.422062242,163.130142,134.660139,13.69272252,2.221774652,64.09109202,67.8991805,7.49116218,1.365360583,0,9,night,94965.6348092,29730.6317668,40083.5034122,1843.86391783,299.184483465,21967.1275968,30.4221438118,2233.69576905,362.438414473
268.6734799,61.79613391,18.50993255,2.732789746,1168.736315,615.8154599,66.13029843,9.243138376,315.0371944,287.8658311,94.11780644,5.981752599,662.9549141,393.0121569,62.98652929,7.077743669,3549.475786,807.482063,148.5396762,2.71070901,534.7671437,489.8776791,194.8169092,22.26545824,707.9169897,542.3226313,229.772936,23.72733503,1247.439386,399.0948189,116.0271884,7.56650333,2921.897011,536.3854253,33.68707852,7.808074584,3935.228068,1081.429841,71.12968263,13.88832844,2868.587258,915.2637319,79.00155241,9.177867268,2665.43125,492.8832831,51.28031292,7.259065197,380.2629452,143.2272817,32.70649808,4.129798782,858.1047908,314.4612689,28.48924993,6.883602248,404.2006871,311.9608691,72.56437956,8.200963836,539.0920659,318.313324,59.62617834,6.663044389,1638.924798,1169.078029,529.975544,33.18662419,2560.448338,1218.32244,239.1890553,45.14658134,313.5805999,287.8653444,94.11775999,5.981756027,1973.600155,457.2017955,48.23409799,8.706070722,208.8627336,77.16025675,44.53123922,5.956327825,1234.391963,182.1290841,10.3559418,3.251828134,0,9,night,2625513.87904,126094.797639,260549.340718,3436.04185161,459.591784264,16115.9021501,265.242659248,9300.91635408,1244.05491175
823.2901492,321.6538599,53.47612652,7.928033466,1255.799147,1555.214628,108.0284568,15.48819695,1541.523155,537.2767092,116.099352,14.56862688,3603.972716,925.0660376,143.8338989,22.51252765,1046.747228,1529.183073,651.9953875,49.12503893,3965.259212,3325.25483,610.6928214,38.40842423,2790.276984,2053.792672,885.8202911,151.4448236,3320.923483,2011.916293,624.8673744,33.27085358,1539.800361,733.7322187,165.1737854,18.425799,2482.526593,928.5421356,230.0713668,45.51966292,2915.962797,884.8599366,302.1241403,26.91167765,4740.754735,573.2804761,107.5200351,4.965108946,967.0496916,245.3851389,79.9942929,16.16980908,847.4963867,258.3714158,18.08530341,5.192161478,3607.985995,293.0423081,33.34692814,7.407150474,1136.761757,233.7219002,31.4862876,2.306641202,4073.586874,2523.414777,734.9941193,78.26411782,4987.179938,1710.952649,930.3377607,241.3518482,1548.299341,537.2765287,116.099385,14.56862811,1858.297133,1432.331661,239.7168362,10.41927831,904.9528124,621.0005951,103.1170932,10.46686648,2131.699124,256.3411599,16.58310935,3.154758537,0,9,night,2580218.65568,1057292.54357,3333912.76001,64035.7762422,6499.93031291,561976.235038,1079.31284633,93316.1034979,9472.02025809
334.2582457,72.57746952,15.06875948,2.837154768,217.8606643,210.6916381,39.87428316,2.94880282,293.6559624,564.3676417,73.83323682,5.201059377,400.2500537,330.0273867,105.3310512,6.716946666,3309.815602,1581.928618,451.176744,36.33355387,806.6003945,304.6252547,71.97957352,11.94808137,1116.963436,393.4747845,29.8763396,10.41979009,1210.892903,1145.552897,249.4806603,19.51822731,3891.375648,1134.510481,168.2329606,17.25937443,1108.718228,581.4676408,114.9299206,35.97964401,964.4045393,649.7055003,159.276085,25.39441536,3059.260513,1047.642718,94.33462279,16.80221201,209.5097587,205.8107903,48.502613,2.315143405,226.7058645,98.09233362,30.80041322,5.601222793,779.2984346,656.6978094,174.9369273,6.434604603,660.9277371,377.9228194,45.27018666,4.976742861,809.9808476,355.1572697,124.1059889,27.269337,1243.865302,784.497157,80.04509501,15.89068862,295.7754807,564.3673923,73.83327348,5.201060929,956.793194,498.4025266,44.52309605,4.528244008,155.8691296,236.193109,38.89096084,4.026172975,456.5999289,183.1399765,14.33272484,2.565283885,0,9,night,626578.933697,511763.574871,132093.479249,9185.7769528,950.954312337,36815.2143173,156.581735506,6061.90021544,627.556077232
59.75308159,42.63916294,3.742787223,0.790583433,152.2081795,298.2541519,85.17575777,4.708197383,181.4912211,154.1262207,51.34469117,3.719344867,258.8741233,163.7128499,24.9961423,2.455347534,432.9563682,98.33809771,5.915890617,0.715629572,218.6230717,217.1207317,97.90587257,7.928020468,743.4330514,289.1015054,93.25671802,4.801292625,309.6762761,125.9635644,8.869024768,3.096112165,312.8833168,141.7235117,5.569869066,0.405037727,768.6794059,329.6915992,40.23374916,3.15989603,1006.144847,313.1001843,6.530463816,2.56519216,281.6774152,195.6579894,13.05010613,2.042545534,179.8067563,71.57624656,4.622464567,0.544398937,222.3286924,59.35035819,15.20619916,2.124163451,704.4873924,201.9718427,31.94079002,3.224573174,151.4677634,167.5954992,17.69208092,1.977399487,562.4068535,130.7396305,50.76062368,1.621364289,1449.115526,226.3782642,9.991431515,2.10650543,180.0712938,154.1259383,51.34474853,3.719346993,124.2236719,258.3006387,91.42278534,3.82941943,128.3054261,155.3167747,12.03012847,1.752079818,193.9948004,72.73757663,7.004703376,1.020130693,0,9,night,315024.137028,142286.616802,42381.0204908,1868.48075319,272.127386349,19927.9849584,21.0777453002,1543.53075938,224.80134761
37.9815879,45.25638175,12.79924661,1.148684539,299.121944,253.1076891,70.7010139,5.829599889,136.1070152,144.9538298,47.51691269,1.784365567,221.0175574,102.394464,61.6895766,6.284716511,465.6344618,177.8853523,32.06620759,1.951966596,568.5758263,337.0234276,88.74797788,10.46094345,812.1477979,184.4121262,138.1516564,8.796262427,361.9671023,173.5838916,48.48581514,5.042218363,316.412956,132.3835911,10.0792565,2.289272179,1415.362825,523.9324793,46.26992505,8.626603171,878.518556,227.3131039,86.06737868,5.933562691,295.9084183,108.9561803,52.48053565,3.400477542,125.775716,57.06791616,10.66252007,0.968155227,433.1306091,70.64262727,12.14384534,4.830985202,496.9848542,164.1277442,44.91594051,4.905714224,157.2250601,101.2568168,56.75473039,3.258878787,1024.461015,368.0653056,138.0615729,16.58283788,1385.918449,306.048606,129.2316778,10.91451232,137.6711606,144.9542511,47.51688403,1.784365547,409.6661142,260.7385429,61.11184951,6.036207811,58.51536192,70.24912778,17.95707235,2.37859946,224.0258632,35.46205518,7.170196068,2.527821461,0,9,night,199698.779798,81569.0030214,22630.9743246,1261.46867007,167.094537403,4110.65313661,42.7126825949,1050.76458758,139.184608265
222.4747836,76.20045605,24.90728051,4.189258058,1112.350847,481.7959878,146.3311898,13.81341097,190.7068479,177.1426469,137.6997972,11.40597878,773.7786033,397.7861379,108.8476251,10.89761391,2370.042895,433.8641731,66.26246015,8.269672561,1145.295575,700.8670968,346.798294,24.17903597,692.8312039,388.3735803,315.0750299,23.55637134,4052.17252,475.9164163,123.7578215,9.138216912,1611.022915,283.2406501,33.58513452,10.68718611,1723.332439,717.8999476,259.9530407,53.82563748,1483.261273,459.7223433,109.0894887,39.70689307,3415.279972,390.5308664,38.34244835,6.577370182,250.1639296,128.2482068,4.707339369,2.964409648,470.0334472,150.9046697,19.87235334,4.258818809,807.3816769,277.2845203,92.76646326,6.184247584,745.3761871,236.4386989,95.36066674,7.668599994,1297.896731,772.2568836,282.2872616,31.38101653,1750.267304,480.3461031,193.5910017,17.82437493,189.4654919,177.1424368,137.6998821,11.40598271,1640.84492,497.740677,198.9860981,15.84320515,112.7277927,61.05760905,19.61052171,3.696727074,382.9917028,68.60164589,11.90715204,1.737181377,0,9,night,681888.34815,223874.440978,307798.402196,1197.37156784,225.713316449,6882.88949575,72.4947465406,2210.65082606,416.723883266
